time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_yaw_rad,ex_m,ey_m,distance_error_m,yaw_error_rad,control_heading_rad,cmd_v_mps,cmd_omega_radps,controller,test_type
2.6181998252868652,-1.4581047296524048,-2.9164435863494873,0.49775243115634604,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0012082386193500766,-0.0013514038590447077,0.0018127694148815253,0.45880062369661795,0.45880062369661795,0.0,0.11103804401278555,PID,rotation
2.6702914237976074,-1.4581047296524048,-2.9164435863494873,0.49775243115634604,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0012082386193500766,-0.0013514038590447077,0.0018127694148815253,0.45880062369661795,0.45880062369661795,0.0,0.27528037421797075,PID,rotation
2.7219154834747314,-1.4589647054672241,-2.9169108867645264,0.5232841949492499,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0002639257901388883,-0.0013451043872352653,0.0013707525798844938,0.4332688599037141,0.4332688599037141,0.0,0.1610471121675197,PID,rotation
2.773926019668579,-1.4589647054672241,-2.9169108867645264,0.5232841949492499,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0002639257901388883,-0.0013451043872352653,0.0013707525798844938,0.4332688599037141,0.4332688599037141,0.0,0.25996131594222843,PID,rotation
2.825521230697632,-1.4602835178375244,-2.9176716804504395,0.5418198521922303,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0012334478717164143,-0.0013682614557178638,0.0018421544624284143,0.41473320266073377,0.41473320266073377,0.0,0.17698962048014827,PID,rotation
2.8772034645080566,-1.4602835178375244,-2.9176716804504395,0.5627510873002746,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0012045403735534484,-0.0013937774398822215,0.0018421544624284143,0.3938019675526895,0.3938019675526895,0.0,0.1552814498124579,PID,rotation
2.9291648864746094,-1.4602835178375244,-2.9176716804504395,0.5627510873002746,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0012045403735534484,-0.0013937774398822215,0.0018421544624284143,0.3938019675526895,0.3938019675526895,0.0,0.23628118053161368,PID,rotation
2.9808156490325928,-1.4605257511138916,-2.9178245067596436,0.5801823477635142,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0014664339744932995,-0.0014195296434134125,0.002040953946094234,0.37637070708944986,0.37637070708944986,0.0,0.15832580039000016,PID,rotation
3.0324792861938477,-1.4587218761444092,-2.916642189025879,0.5989372759238776,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0007168788058260606,-0.0014063374240099009,0.0015785120121219866,0.35761577892908647,0.35761577892908647,0.0,0.14196548826931815,PID,rotation
3.0846385955810547,-1.4587218761444092,-2.916642189025879,0.5989372759238776,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0007168788058260606,-0.0014063374240099009,0.0015785120121219866,0.35761577892908647,0.35761577892908647,0.0,0.2145694673574519,PID,rotation
